timestamp,open,high,low,close,volume
2021-10-04 00:00:00+00:00,48233.99,56545.24,46916.7,54690.53,102367.87088544
2021-10-11 00:00:00+00:00,54683.09,62910.0,53873.78,61527.11,102188.246322
2021-10-18 00:00:00+00:00,61530.07,66999.0,59522.89,60854.48,112346.88418625
2021-10-25 00:00:00+00:00,60847.91,63726.58,57653.88,61343.68,91551.02456082
2021-11-01 00:00:00+00:00,61346.17,64300.0,59500.0,63309.13,71983.34676716
2021-11-08 00:00:00+00:00,63309.12,69000.0,62300.0,65505.02,87656.56034844
2021-11-15 00:00:00+00:00,65505.03,66339.9,55625.0,58671.21,115793.7147947
2021-11-22 00:00:00+00:00,58671.22,59526.51,53327.0,57317.17,94827.38660218
2021-11-29 00:00:00+00:00,57318.51,59249.77,42333.0,49484.22,141387.64845413
2021-12-06 00:00:00+00:00,49484.21,51995.0,46786.78,50089.64,103223.9327573
2021-12-13 00:00:00+00:00,50089.64,50218.42,45469.32,46687.19,108502.90844961
2021-12-20 00:00:00+00:00,46687.2,51878.6,45568.0,50801.79,82985.76147586
2021-12-27 00:00:00+00:00,50804.33,52100.0,45650.0,47299.07,117761.04710413
2022-01-03 00:00:00+00:00,47299.06,47583.33,40505.3,41876.52,125660.39799044
2022-01-10 00:00:00+00:00,41876.52,44453.22,39650.0,43104.34,102297.92740045
2022-01-17 00:00:00+00:00,43104.34,43511.99,34017.56,36282.47,156352.84446147
2022-01-24 00:00:00+00:00,36275.28,38960.0,32933.33,37901.35,157831.15719639
2022-01-31 00:00:00+00:00,37904.99,42719.93,36259.01,42415.16,103278.43406076
2022-02-07 00:00:00+00:00,42416.06,45855.0,41678.79,42074.99,107479.2549362
2022-02-14 00:00:00+00:00,42073.37,44775.96,38000.0,38389.03,90994.90356945
2022-02-21 00:00:00+00:00,38395.99,40300.5,34322.0,37717.08,145176.06029164
2022-02-28 00:00:00+00:00,37716.57,45426.45,37455.71,38408.38,127663.0211845
2022-03-07 00:00:00+00:00,38406.82,42597.84,37161.88,37793.01,113741.83949932
2022-03-14 00:00:00+00:00,37793.4,42429.0,37560.4,41287.24,100447.89964647
2022-03-21 00:00:00+00:00,41287.24,46950.0,40509.0,46850.01,103272.39029908
2022-03-28 00:00:00+00:00,46850.01,48240.0,44232.86,46422.16,99956.60214618
2022-04-04 00:00:00+00:00,46420.08,47200.0,41885.86,42165.96,88194.48498045
2022-04-11 00:00:00+00:00,42165.96,42424.14,39204.59,39683.54,68939.28913508
2022-04-18 00:00:00+00:00,39681.11,43109.47,38550.0,39464.56,85387.48985462
2022-04-25 00:00:00+00:00,39463.75,40817.16,37401.0,38473.05,108909.24834011
2022-05-02 00:00:00+00:00,38469.49,40038.27,33701.0,34027.91,148597.54357191
2022-05-09 00:00:00+00:00,34033.49,34231.54,25338.53,31290.05,309114.74697022
2022-05-16 00:00:00+00:00,31290.02,31293.31,28605.0,30260.87,155938.69747762
2022-05-23 00:00:00+00:00,30258.04,30635.39,28000.0,29447.07,121750.08207188
2022-05-30 00:00:00+00:00,29447.08,32383.96,29213.47,29901.54,118369.77575132
2022-06-06 00:00:00+00:00,29899.62,31745.0,26532.95,26555.2,128876.23591623
2022-06-13 00:00:00+00:00,26555.17,26869.35,17567.45,20552.44,336573.68507762003
2022-06-20 00:00:00+00:00,20552.39,21866.0,19603.8,21027.92,142090.89599095
2022-06-27 00:00:00+00:00,21024.85,21520.0,18603.0,19291.33,137251.48098254
2022-07-04 00:00:00+00:00,19291.35,22490.54,19029.33,20850.65,124447.65785126999
2022-07-11 00:00:00+00:00,20850.65,21667.1,18892.0,20791.74,131938.0194106
2022-07-18 00:00:00+00:00,20791.74,24287.13,20755.95,22583.43,167072.178146
2022-07-25 00:00:00+00:00,22583.37,24666.0,20715.0,23307.44,131164.78179876
2022-08-01 00:00:00+00:00,23307.44,23650.96,22392.88,23177.39,117608.30613471
2022-08-08 00:00:00+00:00,23180.26,25054.1,22666.23,24316.71,156326.89382162
2022-08-15 00:00:00+00:00,24316.58,25214.57,20760.93,21518.62,167793.18367206
2022-08-22 00:00:00+00:00,21514.45,21925.0,19513.74,19554.03,165011.51005275
2022-08-29 00:00:00+00:00,19552.31,20582.64,19540.14,20004.73,180483.53945481
2022-09-05 00:00:00+00:00,20003.85,21865.66,18527.0,21831.72,165592.44594661
2022-09-12 00:00:00+00:00,21830.16,22800.0,19305.0,19417.64,164878.75489331
2022-09-19 00:00:00+00:00,19417.56,19949.97,18153.13,18808.61,206675.40229669
2022-09-26 00:00:00+00:00,18806.3,20383.15,18487.0,19059.17,217994.47047065
2022-10-03 00:00:00+00:00,19059.1,20479.43,18958.29,19443.47,196065.56512828
2022-10-10 00:00:00+00:00,19442.7,19954.14,18131.0,19264.44,200449.8267979
2022-10-17 00:00:00+00:00,19261.62,19702.73,18659.0,19572.44,145810.27413306
2022-10-24 00:00:00+00:00,19572.2,21080.0,19159.35,20630.68,212769.3863069
2022-10-31 00:00:00+00:00,20629.21,21478.8,20032.02,20909.17,181182.69676984
2022-11-07 00:00:00+00:00,20908.15,21069.46,15512.0,16301.39,432340.81741643
2022-11-14 00:00:00+00:00,16298.75,17169.68,15790.25,16252.53,216543.31717364
2022-11-21 00:00:00+00:00,16252.43,16797.28,15460.0,16419.88,191253.57353619
2022-11-28 00:00:00+00:00,16421.63,17317.8,15992.64,17108.9,180693.83142314
2022-12-05 00:00:00+00:00,17108.9,17424.59,16679.52,17085.21,145266.84077743
2022-12-12 00:00:00+00:00,17085.62,18385.36,16529.53,16741.16,222785.83309224
2022-12-19 00:00:00+00:00,16742.33,17060.86,16273.4,16829.02,137726.66438003
2022-12-26 00:00:00+00:00,16829.19,16967.0,16326.16,16611.58,122024.93235405
2023-01-02 00:00:00+00:00,16611.9,17167.52,16542.52,17125.18,111124.7162862
2023-01-09 00:00:00+00:00,17125.17,21321.98,17102.97,20879.7,286341.98598373
2023-01-16 00:00:00+00:00,20879.67,23375.6,20370.01,22714.87,222861.33461278
2023-01-23 00:00:00+00:00,22714.81,23966.0,22326.24,23745.8,195849.05145733
2023-01-30 00:00:00+00:00,23744.34,24262.18,22500.0,22936.34,118052.35059101
2023-02-06 00:00:00+00:00,22936.34,23451.01,21467.43,21789.8,72252.31706243
2023-02-13 00:00:00+00:00,21789.79,25256.83,21366.45,24281.31,120308.05478408
2023-02-20 00:00:00+00:00,24278.81,25288.88,22520.0,23556.83,97645.32273909
2023-02-27 00:00:00+00:00,23556.83,23999.99,21988.02,22432.69,72279.75525711
2023-03-06 00:00:00+00:00,22431.99,22599.99,19568.52,22219.08,125924.07584827
2023-03-13 00:00:00+00:00,22216.02,28478.0,21882.63,28054.46,209383.8969573
2023-03-20 00:00:00+00:00,28058.15,28937.73,26678.16,27992.9,142296.08496937
2023-03-27 00:00:00+00:00,27995.27,29190.04,26525.0,28188.34,102668.77294788
2023-04-03 00:00:00+00:00,28188.34,28799.99,27227.61,28340.99,70651.05376195
2023-04-10 00:00:00+00:00,28342.28,31050.0,28162.49,30326.09,93366.41166921
2023-04-17 00:00:00+00:00,30321.41,30500.0,27133.0,27592.98,97505.36758123
2023-04-24 00:00:00+00:00,27592.7,30050.66,26965.14,29247.14,106149.76082351
2023-05-01 00:00:00+00:00,29240.49,29850.0,27664.31,28474.53,86346.7649148
2023-05-08 00:00:00+00:00,28472.68,28676.38,25810.0,26929.98,84411.90642457
2023-05-15 00:00:00+00:00,26929.98,27678.73,26361.52,26752.65,65262.91508701
2023-05-22 00:00:00+00:00,26751.0,28277.56,25864.35,28070.04,72516.6549354
2023-05-29 00:00:00+00:00,28070.04,28473.93,26508.0,27122.04,70380.94738929
2023-06-05 00:00:00+00:00,27122.03,27402.79,25351.92,25937.02,95586.15515435
2023-06-12 00:00:00+00:00,25936.98,26783.2,24750.0,26336.46,87045.37230409
2023-06-19 00:00:00+00:00,26336.46,31443.67,26250.0,30480.24,124059.36784658
2023-06-26 00:00:00+00:00,30480.24,31277.0,29417.14,30613.51,80996.195028
2023-07-03 00:00:00+00:00,30613.57,31525.1,29715.87,30168.38,63515.77587325
2023-07-10 00:00:00+00:00,30168.26,31862.21,29920.31,30247.64,90227.36793495
2023-07-17 00:00:00+00:00,30247.56,30421.29,29525.0,30081.61,57799.07147059
2023-07-24 00:00:00+00:00,30081.61,30099.99,28850.0,29281.39,52973.79194444
2023-07-31 00:00:00+00:00,29280.41,30033.0,28477.0,29040.01,65676.14687776
2023-08-07 00:00:00+00:00,29040.01,30222.0,28660.53,29275.94,52362.11066583
2023-08-14 00:00:00+00:00,29275.78,29665.27,25234.76,26189.14,82360.68270526
2023-08-21 00:00:00+00:00,26189.36,26818.28,25350.0,26091.16,62960.39456375
2023-08-28 00:00:00+00:00,26091.16,28184.89,25307.37,25969.83,73359.52554709
2023-09-04 00:00:00+00:00,25969.83,26460.41,25358.0,25831.76,48683.82399981
2023-09-11 00:00:00+00:00,25831.77,26892.65,24900.0,26530.95,72952.6735108
2023-09-18 00:00:00+00:00,26530.96,27500.0,26118.86,26250.24,71020.13144312
2023-09-25 00:00:00+00:00,26248.17,28062.62,25983.78,27995.46,76751.82993474
2023-10-02 00:00:00+00:00,27995.46,28613.37,27160.47,27933.55,84373.81159467
2023-10-09 00:00:00+00:00,27933.54,28003.7,26521.32,27186.13,62529.11268261
2023-10-16 00:00:00+00:00,27186.13,30369.0,27135.92,30004.15,107312.68289432
2023-10-23 00:00:00+00:00,30004.14,35157.23,29890.89,34534.48,130069.39852576
2023-10-30 00:00:00+00:00,34534.48,35997.8,34038.79,35035.42,73669.99484696
2023-11-06 00:00:00+00:00,35035.79,37999.0,34530.67,37086.03,86073.99867699
2023-11-13 00:00:00+00:00,37086.5,37987.0,34758.64,37391.19,85003.12894035
2023-11-20 00:00:00+00:00,37389.06,38454.0,35633.0,37462.79,86958.40842963
2023-11-27 00:00:00+00:00,37462.01,40221.22,36715.1,39984.81,86000.63609152
2023-12-04 00:00:00+00:00,39984.81,45000.0,39983.6,43793.68,98012.65652708
2023-12-11 00:00:00+00:00,43793.67,43811.81,40150.0,41349.59,92998.91205506
2023-12-18 00:00:00+00:00,41349.59,44424.36,40508.01,43025.03,79031.99568632
2023-12-25 00:00:00+00:00,43025.02,43830.34,41300.0,42288.06,84099.98859299
2024-01-01 00:00:00+00:00,42288.58,45925.82,40625.68,43950.28,117732.65850115
2024-01-08 00:00:00+00:00,43954.52,49102.29,41444.97,41697.33,193133.48844183
2024-01-15 00:00:00+00:00,41698.13,43569.23,40236.49,41554.05,101249.61046019
2024-01-22 00:00:00+00:00,41553.92,42839.07,38501.0,42034.59,106355.88961393
2024-01-29 00:00:00+00:00,42034.57,43872.99,41787.35,42568.55,72860.90529209
2024-02-05 00:00:00+00:00,42571.91,48614.0,42235.0,48316.3,81436.70735555999
2024-02-12 00:00:00+00:00,48321.14,52890.0,47715.67,52153.63,100932.43651282
2024-02-19 00:00:00+00:00,52153.63,53000.0,50513.01,51731.0,67482.97176696
2024-02-26 00:00:00+00:00,51730.96,64100.0,50901.23,63154.49,175198.65895144
2024-03-04 00:00:00+00:00,63155.74,70199.0,59224.68,69032.12,217977.91236657
2024-03-11 00:00:00+00:00,69032.8,73835.57,64505.0,68343.64,186795.96163961
2024-03-18 00:00:00+00:00,68354.29,68933.71,60771.14,67204.93,149022.66692418
2024-03-25 00:00:00+00:00,67212.69,71789.85,66381.84,71288.9,86906.11402282
2024-04-01 00:00:00+00:00,71291.5,71313.8,64500.0,69350.34,95811.50965794
2024-04-08 00:00:00+00:00,69350.36,72777.0,60822.01,65777.05,132111.647961
2024-04-15 00:00:00+00:00,65764.56,66928.82,59573.32,64952.92,108927.98807745
2024-04-22 00:00:00+00:00,64952.92,67272.73,62389.0,63108.94,68037.16870183
2024-04-29 00:00:00+00:00,63109.76,64727.81,56500.0,64023.45,98867.11584551
2024-05-06 00:00:00+00:00,64023.45,65523.44,60150.0,61453.02,52627.36505183
2024-05-13 00:00:00+00:00,61453.01,67701.91,60738.51,66261.62,75617.21412688
2024-05-20 00:00:00+00:00,66260.04,71980.0,66057.03,68473.72,76661.0818788
2024-05-27 00:00:00+00:00,68470.8,70613.39,66584.47,67735.52,53809.41931156
2024-06-03 00:00:00+00:00,67731.14,71974.04,67568.0,69637.87,65993.75899529
2024-06-10 00:00:00+00:00,69641.08,70187.53,65005.0,66628.75,68142.18800056
2024-06-17 00:00:00+00:00,66629.38,67274.96,63125.75,63171.43,58926.26599287
2024-06-24 00:00:00+00:00,63169.36,63343.91,58414.28,62668.26,77386.07738575
2024-07-01 00:00:00+00:00,62669.14,63801.26,53499.9,55854.09,92874.078469
2024-07-08 00:00:00+00:00,55852.61,61428.67,54278.93,60808.42,74758.05844965
2024-07-15 00:00:00+00:00,60804.97,68380.0,60666.59,68181.28,79441.28691954
2024-07-22 00:00:00+00:00,68181.16,69418.15,63412.46,68244.3,63844.71978813
2024-07-29 00:00:00+00:00,68244.3,70000.0,57123.0,58130.95,80726.56875377
2024-08-05 00:00:00+00:00,58131.31,62755.24,49050.01,58722.49,130574.84313354999
2024-08-12 00:00:00+00:00,58717.44,61827.2,56120.0,58437.9,69552.37059912
2024-08-19 00:00:00+00:00,58436.2,65050.08,57820.0,64251.93,69476.14871837
2024-08-26 00:00:00+00:00,64250.01,64509.36,57200.0,57299.0,61034.38766191
2024-09-02 00:00:00+00:00,57291.21,59825.7,52530.0,54881.11,64044.75566043
2024-09-09 00:00:00+00:00,54881.1,60670.0,54565.56,59122.33,57549.5163447
2024-09-16 00:00:00+00:00,59122.7,64140.67,57477.0,63577.66,61382.57545039
2024-09-23 00:00:00+00:00,63580.39,66550.0,62566.28,65600.01,49652.75045869
2024-09-30 00:00:00+00:00,65600.01,65624.95,59824.87,62810.86,54953.13430384
2024-10-07 00:00:00+00:00,62810.93,64467.02,58863.9,62845.3,52974.93835653
2024-10-14 00:00:00+00:00,62847.89,69380.0,62426.67,69014.86,66645.21243964
2024-10-21 00:00:00+00:00,69014.87,69498.0,65149.51,67943.19,58116.3380747
2024-10-28 00:00:00+00:00,67943.18,73624.98,67444.0,68738.18,89285.49930567
2024-11-04 00:00:00+00:00,68736.4,81534.28,66783.77,80428.92,132572.3753089
2024-11-11 00:00:00+00:00,80427.69,93495.0,80277.34,89886.69,173974.28729971
2024-11-18 00:00:00+00:00,89877.11,99860.0,89372.65,98028.18,137788.93225654
2024-11-25 00:00:00+00:00,98032.06,98999.0,90682.58,97263.18,79446.7379334
2024-12-02 00:00:00+00:00,97259.17,104000.0,92055.86,101174.99,114187.97430796
2024-12-09 00:00:00+00:00,101175.0,105100.0,94220.8,104447.76,102016.08653276
2024-12-16 00:00:00+00:00,104445.15,108388.88,92115.66,95087.75,113538.802701
2024-12-23 00:00:00+00:00,95091.15,99887.0,92360.91,93563.35,62799.27799097
2024-12-30 00:00:00+00:00,93563.35,98969.92,91271.19,98345.33,57545.985961239996
2025-01-06 00:00:00+00:00,98347.65,102735.99,91187.0,94509.62,72954.06869242
2025-01-13 00:00:00+00:00,94507.24,106314.44,89028.64,101211.13,91894.9730921
2025-01-20 00:00:00+00:00,101217.78,109358.01,99416.27,102563.0,108450.51477696
2025-01-27 00:00:00+00:00,102565.28,106484.77,96179.0,97676.52,84670.81424465
2025-02-03 00:00:00+00:00,97676.53,102599.85,91178.01,96475.82,82537.11655755
2025-02-10 00:00:00+00:00,96481.47,98890.11,94066.92,96119.88,41540.37686367
2025-02-17 00:00:00+00:00,96119.88,99517.52,93333.0,96265.98,60338.81665337
2025-02-24 00:00:00+00:00,96266.23,96515.41,78167.81,94265.48,136996.58684155
2025-03-03 00:00:00+00:00,94265.47,94415.61,80000.0,80699.17,111752.31067722
2025-03-10 00:00:00+00:00,80708.21,85318.61,76555.0,82562.57,78844.77700546
2025-03-17 00:00:00+00:00,82562.5,87492.87,81125.0,86092.94,49872.58095231
2025-03-24 00:00:00+00:00,86092.95,88804.64,81538.88,82379.98,52750.06691041
2025-03-31 00:00:00+00:00,82379.98,88530.0,77058.99,78370.75,73012.43716974
2025-04-07 00:00:00+00:00,78370.15,86092.99,74420.69,83733.07,94925.96440012
2025-04-14 00:00:00+00:00,83733.07,86491.4,83088.02,85177.34,33200.75934913
2025-04-21 00:00:00+00:00,85177.33,95976.34,85135.98,93780.57,72630.54385958
2025-04-28 00:00:00+00:00,93780.56,97948.56,92829.44,94272.55,38795.34144368
2025-05-05 00:00:00+00:00,94272.54,104997.0,93363.28,104137.62,48531.49762066
2025-05-12 00:00:00+00:00,104137.58,106692.97,100703.71,106473.46,47786.22752308
2025-05-19 00:00:00+00:00,106488.77,112000.0,102105.0,109048.68,63739.60248987
2025-05-26 00:00:00+00:00,109048.41,110829.42,103110.01,105697.94,41887.93534153
2025-06-02 00:00:00+00:00,105697.93,106901.68,100345.73,105784.4,43254.94612671
2025-06-09 00:00:00+00:00,105784.41,110651.12,102746.01,105599.25,33773.74445488
2025-06-16 00:00:00+00:00,105600.21,109000.0,98225.01,100996.87,37046.54064646
2025-06-23 00:00:00+00:00,100996.87,108550.0,99677.07,108386.44,36350.0214153
2025-06-30 00:00:00+00:00,108386.44,110590.0,105119.7,109217.98,30715.70186972
2025-07-07 00:00:00+00:00,109217.98,119500.0,107438.33,119130.81,44820.22536513
2025-07-14 00:00:00+00:00,119130.81,123231.07,115697.37,117312.7,67814.54474915
2025-07-21 00:00:00+00:00,117315.68,120300.0,114750.0,119465.52,62285.48155696
2025-07-28 00:00:00+00:00,119465.52,119839.0,111903.68,114215.73,37369.17921146
2025-08-04 00:00:00+00:00,114215.7,119324.08,112622.14,119309.37,30191.87825962
2025-08-11 00:00:00+00:00,119309.37,124533.0,116859.32,117488.6,39297.31330514
2025-08-18 00:00:00+00:00,117488.59,117633.8,110635.0,113478.0,41875.36196815
2025-08-25 00:00:00+00:00,113478.0,113645.32,107369.69,108247.95,39370.76296228
2025-09-01 00:00:00+00:00,108247.95,113390.0,107250.0,111129.61,33740.89307684
2025-09-08 00:00:00+00:00,111120.38,116833.25,110600.0,115314.13,33777.20417193
2025-09-15 00:00:00+00:00,115314.12,117998.17,114395.84,115282.27,37222.96619062
2025-09-22 00:00:00+00:00,115282.26,115441.37,108623.7,112197.67,38310.36907232
2025-09-29 00:00:00+00:00,112197.66,125750.0,111582.65,123520.79,49462.68044524
2025-10-06 00:00:00+00:00,123520.8,126296.0,107000.0,115067.98,73716.51126655
2025-10-13 00:00:00+00:00,115067.96,116077.51,103516.75,108676.78,64554.53315024
2025-10-20 00:00:00+00:00,108676.77,115542.0,106639.0,114548.09,46571.80025821
2025-10-27 00:00:00+00:00,114561.69,116410.06,106279.33,110536.01,37769.71606216
2025-11-03 00:00:00+00:00,110533.83,110749.0,98892.97,104694.95,65935.89295614
2025-11-10 00:00:00+00:00,104694.23,107482.0,92943.83,94183.97,65039.16703014
2025-11-17 00:00:00+00:00,94182.03,95950.0,80524.65,86808.28,112330.60408656
2025-11-24 00:00:00+00:00,86808.28,93161.86,85213.17,90369.51,61142.71733543
2025-12-01 00:00:00+00:00,90364.0,94181.41,83800.0,90402.29,61166.09556452
2025-12-08 00:00:00+00:00,90402.3,94640.66,87565.38,88171.61,45872.74657174
2025-12-15 00:00:00+00:00,88174.37,90336.36,84400.0,88639.95,49681.1866187
2025-12-22 00:00:00+00:00,88639.87,90541.8,86350.0,87877.29,36268.41950513
2025-12-29 00:00:00+00:00,87877.28,91764.64,86675.0,91494.0,47993.26994193
2026-01-05 00:00:00+00:00,91489.03,94825.27,89200.0,90872.01,54920.53107848
2026-01-12 00:00:00+00:00,90878.51,97963.62,90003.46,93633.53,68803.12442806
2026-01-19 00:00:00+00:00,93630.0,93630.0,86000.13,86561.94,50354.68951885
2026-01-26 00:00:00+00:00,86561.94,90476.81,75612.75,76895.53,77825.94683402
2026-02-02 00:00:00+00:00,76895.99,79339.0,60001.0,70279.33,169949.57672881
2026-02-09 00:00:00+00:00,70279.32,71380.13,65065.47,68792.0,79714.58060286
2026-02-16 00:00:00+00:00,68792.0,70089.99,65604.63,67617.98,51842.09945913
2026-02-23 00:00:00+00:00,67616.01,70020.0,62534.61,65769.0,83598.1744129
2026-03-02 00:00:00+00:00,65771.56,74100.0,65250.12,70922.52,62872.15587193
